rid,tpl,pta,ptd,wta,wtp,wtd,arr_et,arr_wet,arr_atRemoved,pass_et,pass_wet,pass_atRemoved,dep_et,dep_wet,dep_atRemoved,arr_at,pass_at,dep_at,cr_code,lr_code
202004227030145,MANNGTR,19:31,19:32,19:31,,19:32,,,false,,,,,,false,19:29,,19:31,,
202004227030145,IPSWHJN,,,,19:40,,,,,,,false,,,,,19:38,,,
202004227030145,IPSWICH,19:42,19:44,19:42,,19:44,,,false,,,,,,false,19:40,,19:43,,
202004227030145,IPSWESJ,,,,19:45:30,,,,,,,false,,,,,19:45,,,
202004227030145,IPSWEPJ,,,,19:46:30,,,,,19:46,,false,,,,,,,,
202004227030145,STWMRKT,19:54,19:55,19:54,,19:55:30,,,false,,,,,,false,19:53,,19:54,,
202004227030145,HAGHLYJ,,,,19:58:30,,,,,,,false,,,,,19:57,,,
202004227030145,DISS,20:07,20:08,20:07,,20:08:30,,,false,,,,,,false,20:05,,20:07,,
202004227030145,TROWSEJ,,,,20:24:30,,,,,,,false,,,,,20:20,,,
202004227030145,TRWSSBJ,,,,20:26:30,,,,,,,false,,,,,20:21,,,
202004227030145,NRCHTPJ,,,,20:27,,,,,,,false,,,,,20:22,,,
202004227030145,NRCH,20:29,,20:29,,,,,false,,,,,,,20:23,,,,
202004227030147,LIVST,,19:30,,,19:30,,,,,,,,,false,,,19:29,,
202004227030147,BTHNLGR,,,,19:33,,,,,,,false,,,,,19:32,,,
202004227030147,BOWJ,,,,19:35,,,,,,,false,,,,,19:34,,,
202004227030147,STFD,,19:38,19:37:30,,19:38:30,,,false,,,,,,false,19:36,,19:37,,
202004227030147,MRYLAND,,,,19:40,,,,,,,false,,,,,19:38,,,
202004227030147,FRSTGTJ,,,,19:41,,,,,,,false,,,,,19:39,,,
202004227030147,MANRPK,,,,19:41:30,,,,,19:40,,false,,,,,,,,
202004227030147,ILFORD,,,,19:42:30,,,,,19:46,,false,,,,,,,,
202004227030147,SVNKNGS,,,,19:43,,,,,,,false,,,,,19:46,,,
202004227030147,GODMAYS,,,,19:43:30,,,,,,,false,,,,,19:47,,,
202004227030147,CHDWLHT,,,,19:44,,,,,,,false,,,,,19:47,,,
202004227030147,GIDEAPK,,,,19:47,,,,,,,false,,,,,19:50,,,
202004227030147,ROMFORD,,,,19:46,,,,,,,false,,,,,19:50,,,
202004227030147,HRLDWOD,,,,19:48,,,,,,,false,,,,,19:51,,,
202004227030147,BRTWOOD,,,,19:51,,,,,,,false,,,,,19:53,,,
202004227030147,SHENFLD,,,,19:53:30,,,,,,,false,,,,,19:55,,,
202004227030147,CHLMSFD,20:02,20:03,20:02,,20:03,,,false,,,,,,false,20:03,,20:04,,
202004227030147,WITHAME,,,,20:11,,,,,,,false,,,,,20:11,,,
202004227030147,MRKSTEY,,,,20:16,,,,,,,false,,,,,20:16,,,
202004227030147,CLCHSTR,20:22,20:23,20:21:30,,20:23:30,,,false,,,,,,false,20:20,,20:22,,
202004227030147,MANNGTR,20:31,20:32,20:31,,20:32,,,false,,,,,,false,20:29,,20:31,,
202004227030147,IPSWHJN,,,,20:40,,,,,,,false,,,,,20:37,,,
202004227030147,IPSWICH,20:42,20:44,20:42,,20:44,,,false,,,,,,false,20:39,,20:43,,
202004227030147,IPSWESJ,,,,20:45:30,,,,,,,false,,,,,20:45,,,
202004227030147,IPSWEPJ,,,,20:46:30,,,,,20:46,,false,,,,,,,,
202004227030147,STWMRKT,20:54,20:55,20:54,,20:55:30,,,false,,,,,,false,20:53,,20:54,,
202004227030147,HAGHLYJ,,,,20:58:30,,,,,,,false,,,,,20:57,,,
202004227030147,DISS,21:07,21:08,21:07,,21:08:30,,,false,,,,,,false,21:05,,21:07,,
202004227030147,TROWSEJ,,,,21:24:30,,,,,,,false,,,,,21:21,,,
202004227030147,TRWSSBJ,,,,21:26:30,,,,,,,false,,,,,21:21,,,
202004227030147,NRCHTPJ,,,,21:27,,,,,,,false,,,,,21:22,,,
202004227030147,NRCH,21:29,,21:29,,,,,false,,,,,,,21:24,,,,
202004227030149,LIVST,,20:30,,,20:30,,,,,,,,,false,,,20:29,,
202004227030149,BTHNLGR,,,,20:33,,,,,,,false,,,,,20:32,,,
202004227030149,BOWJ,,,,20:35,,,,,,,false,,,,,20:34,,,
202004227030149,STFD,,20:38,20:37:30,,20:38:30,,,false,,,,,,false,20:36,,20:37,,
202004227030149,MRYLAND,,,,20:40,,,,,,,false,,,,,20:38,,,
202004227030149,FRSTGTJ,,,,20:41,,,,,,,false,,,,,20:39,,,
202004227030149,MANRPK,,,,20:41:30,,,,,20:40,,false,,,,,,,,
202004227030149,ILFORD,,,,20:42:30,,,,,,,false,,,,,20:41,,,
202004227030149,SVNKNGS,,,,20:43,,,,,,,false,,,,,20:42,,,
202004227030149,GODMAYS,,,,20:43:30,,,,,,,false,,,,,20:42,,,
202004227030149,CHDWLHT,,,,20:44,,,,,,,false,,,,,20:43,,,
202004227030149,GIDEAPK,,,,20:47,,,,,,,false,,,,,20:45,,,
202004227030149,ROMFORD,,,,20:46,,,,,,,false,,,,,20:45,,,
202004227030149,HRLDWOD,,,,20:48,,,,,,,false,,,,,20:47,,,
202004227030149,BRTWOOD,,,,20:51,,,,,,,false,,,,,20:49,,,
202004227030149,SHENFLD,,,,20:53:30,,,,,,,false,,,,,20:51,,,
202004227030149,CHLMSFD,21:02,21:03,21:02,,21:03,,,false,,,,,,false,20:58,,21:02,,
202004227030149,WITHAME,,,,21:11,,,,,,,false,,,,,21:09,,,
202004227030149,MRKSTEY,,,,21:16,,,,,,,false,,,,,21:14,,,
202004227030149,CLCHSTR,21:22,21:23,21:21:30,,21:23:30,,,false,,,,,,false,21:18,,21:22,,
202004227030149,MANNGTR,21:31,21:32,21:31,,21:32,,,false,,,,,,false,21:29,,21:31,,
202004227030149,IPSWHJN,,,,21:40,,,,,,,false,,,,,21:37,,,
202004227030149,IPSWICH,21:42,21:44,21:42,,21:44,,,false,,,,,,false,21:39,,21:43,,
202004227030149,IPSWESJ,,,,21:45:30,,,,,,,false,,,,,21:45,,,
202004227030149,IPSWEPJ,,,,21:46:30,,,,,21:46,,false,,,,,,,,
202004227030149,STWMRKT,21:54,21:55,21:54,,21:55:30,,,false,,,,,,false,21:53,,21:53,,
202004227030149,HAGHLYJ,,,,21:58:30,,,,,,,false,,,,,21:57,,,
202004227030149,DISS,22:07,22:08,22:07,,22:08:30,,,false,,,,,,false,22:05,,22:07,,
202004227030149,TROWSEJ,,,,22:24:30,,,,,,,false,,,,,22:20,,,
202004227030149,TRWSSBJ,,,,22:26:30,,,,,,,false,,,,,22:20,,,
202004227030149,NRCHTPJ,,,,22:27,,,,,,,false,,,,,22:21,,,
202004227030149,NRCH,22:29,,22:29,,,,,false,,,,,,,22:23,,,,
202004227030151,LIVST,,21:30,,,21:30,,,,,,,,,false,,,21:29,,
202004227030151,BTHNLGR,,,,21:33,,,,,,,false,,,,,21:32,,,
202004227030151,BOWJ,,,,21:35,,,,,,,false,,,,,21:34,,,
202004227030151,STFD,,21:38,21:37:30,,21:38:30,,,false,,,,,,false,21:35,,21:37,,
202004227030151,MRYLAND,,,,21:40,,,,,,,false,,,,,21:38,,,
202004227030151,FRSTGTJ,,,,21:41,,,,,,,false,,,,,21:39,,,
202004227030151,MANRPK,,,,21:41:30,,,,,21:40,,false,,,,,,,,
202004227030151,ILFORD,,,,21:42:30,,,,,,,false,,,,,21:41,,,
202004227030151,SVNKNGS,,,,21:43,,,,,,,false,,,,,21:42,,,
202004227030151,GODMAYS,,,,21:43:30,,,,,,,false,,,,,21:43,,,
202004227030151,CHDWLHT,,,,21:44,,,,,,,false,,,,,21:43,,,
202004227030151,GIDEAPK,,,,21:47,,,,,,,false,,,,,21:46,,,
202004227030151,ROMFORD,,,,21:46,,,,,,,false,,,,,21:46,,,
202004227030151,HRLDWOD,,,,21:48,,,,,,,false,,,,,21:47,,,
202004227030151,BRTWOOD,,,,21:51,,,,,,,false,,,,,21:49,,,
202004227030151,SHENFLD,,,,21:53:30,,,,,,,false,,,,,21:51,,,
202004227030151,CHLMSFD,22:02,22:03,22:02,,22:03,,,false,,,,,,false,21:58,,22:02,,
202004227030151,WITHAME,,,,22:11,,,,,,,false,,,,,22:09,,,
202004227030151,MRKSTEY,,,,22:16,,,,,,,false,,,,,22:14,,,
202004227030151,CLCHSTR,22:22,22:23,22:21:30,,22:23:30,,,false,,,,,,false,22:18,,22:22,,
202004227030151,MANNGTR,22:31,22:32,22:31,,22:32,,,false,,,,,,false,22:29,,22:30,,
202004227030151,IPSWHJN,,,,22:40,,,,,,,false,,,,,22:36,,,
202004227030151,IPSWICH,22:42,22:44,22:42,,22:44,,,false,,,,,,false,22:39,,22:43,,
202004227030151,IPSWESJ,,,,22:45:30,,,,,,,false,,,,,22:45,,,
202004227030151,IPSWEPJ,,,,22:46:30,,,,,22:46,,false,,,,,,,,
202004227030151,STWMRKT,22:54,22:55,22:54,,22:55:30,,,false,,,,,,false,22:53,,22:53,,
202004227030151,HAGHLYJ,,,,22:58:30,,,,,,,false,,,,,22:57,,,
202004227030151,DISS,23:07,23:08,23:07,,23:08:30,,,false,,,,,,false,23:05,,23:06,,
202004227030151,TROWSEJ,,,,23:24:30,,,,,,,false,,,,,23:18,,,
202004227030151,TRWSSBJ,,,,23:26:30,,,,,,,false,,,,,23:19,,,
202004227030151,NRCHTPJ,,,,23:27,,,,,,,false,,,,,23:20,,,
202004227030151,NRCH,23:29,,23:29,,,,,false,,,,,,,23:21,,,,
202004227030152,LIVST,,22:30,,,22:30,,,,,,,,,false,,,22:30,,
202004227030152,BTHNLGR,,,,22:33,,,,,,,false,,,,,22:34,,,
202004227030152,BOWJ,,,,22:35,,,,,,,false,,,,,22:35,,,
202004227030152,STFD,,22:38,22:37:30,,22:38:30,,,false,,,,,,false,22:37,,22:38,,
202004227030152,MRYLAND,,,,22:40,,,,,,,false,,,,,22:39,,,
202004227030152,FRSTGTJ,,,,22:41,,,,,,,false,,,,,22:40,,,
202004227030152,MANRPK,,,,22:41:30,,,,,22:40,,false,,,,,,,,
202004227030152,ILFORD,,,,22:42:30,,,,,,,false,,,,,22:41,,,
202004227030152,SVNKNGS,,,,22:43,,,,,,,false,,,,,22:42,,,
202004227030152,GODMAYS,,,,22:43:30,,,,,,,false,,,,,22:43,,,
202004227030152,CHDWLHT,,,,22:44,,,,,,,false,,,,,22:43,,,
202004227030152,GIDEAPK,,,,22:47,,,,,,,false,,,,,22:46,,,
202004227030152,ROMFORD,,,,22:46,,,,,,,false,,,,,22:46,,,
202004227030152,HRLDWOD,,,,22:48,,,,,,,false,,,,,22:47,,,
202004227030152,BRTWOOD,,,,22:51,,,,,,,false,,,,,22:49,,,
202004227030152,SHENFLD,,,,22:53:30,,,,,,,false,,,,,22:51,,,
202004227030152,CHLMSFD,23:02,23:03,23:02,,23:03,,,false,,,,,,false,22:59,,23:02,,
202004227030152,WITHAME,,,,23:11,,,,,,,false,,,,,23:09,,,
202004227030152,MRKSTEY,,,,23:16,,,,,,,false,,,,,23:14,,,
202004227030152,CLCHSTR,23:22,23:23,23:21:30,,23:23:30,,,false,,,,,,false,23:19,,23:22,,
202004227030152,MANNGTR,23:31,23:32,23:31,,23:32,,,false,,,,,,false,23:29,,23:31,,
202004227030152,IPSWHJN,,,,23:40,,,,,,,false,,,,,23:37,,,
202004227030152,IPSWICH,23:42,23:44,23:42,,23:44,,,false,,,,,,false,23:40,,23:43,,
202004227030152,IPSWESJ,,,,23:45:30,,,,,,,false,,,,,23:45,,,
202004227030152,IPSWEPJ,,,,23:46:30,,,,,23:46,,false,,,,,,,,
202004227030152,STWMRKT,23:54,23:55,23:54,,23:55:30,,,false,,,,,,false,23:53,,23:54,,
202004227030152,HAGHLYJ,,,,23:58:30,,,,,,,false,,,,,23:57,,,
202004227030152,DISS,00:07,00:08,00:07,,00:08:30,,,false,,,,,,false,00:05,,00:08,,
202004227030152,TROWSEJ,,,,00:25:30,,,,,,,false,,,,,00:21,,,
202004227030152,TRWSSBJ,,,,00:26:30,,,,,,,false,,,,,00:22,,,
202004227030152,NRCHTPJ,,,,00:27,,,,,,,false,,,,,00:23,,,
202004227030152,NRCH,00:29,,00:29,,,,,false,,,,,,,00:24,,,,
202004227030154,LIVST,,23:30,,,23:30,,,,,,,,,false,,,23:29,,
202004227030154,BTHNLGR,,,,23:33,,,,,,,false,,,,,23:32,,,
202004227030154,BOWJ,,,,23:35,,,,,,,false,,,,,23:34,,,
202004227030154,STFD,,23:38,23:37:30,,23:38:30,,,false,,,,,,false,23:36,,23:38,,
202004227030154,MRYLAND,,,,23:40,,,,,,,false,,,,,23:39,,,
202004227030154,FRSTGTJ,,,,23:41,,,,,,,false,,,,,23:40,,,
202004227030154,MANRPK,,,,23:41:30,,,,,23:40,,false,,,,,,,,
202004227030154,ILFORD,,,,23:42:30,,,,,,,false,,,,,23:41,,,
202004227030154,SVNKNGS,,,,23:43,,,,,,,false,,,,,23:43,,,
202004227030154,GODMAYS,,,,23:43:30,,,,,,,false,,,,,23:43,,,
202004227030154,CHDWLHT,,,,23:44,,,,,,,false,,,,,23:44,,,
202004227030154,GIDEAPK,,,,23:47,,,,,,,false,,,,,23:46,,,
202004227030154,ROMFORD,,,,23:46,,,,,,,false,,,,,23:46,,,
202004227030154,HRLDWOD,,,,23:48,,,,,,,false,,,,,23:48,,,
202004227030154,BRTWOOD,,,,23:51,,,,,,,false,,,,,23:50,,,
202004227030154,SHENFLD,,,,23:53:30,,,,,,,false,,,,,23:53,,,
202004227030154,CHLMSFD,00:02,00:03,00:02,,00:03,,,false,,,,,,false,00:00,,00:02,,
202004227030154,WITHAME,,,,00:11,,,,,,,false,,,,,00:09,,,
202004227030154,MRKSTEY,,,,00:16,,,,,,,false,,,,,00:14,,,
202004227030154,CLCHSTR,00:22,00:23,00:21:30,,00:23:30,,,false,,,,,,false,00:18,,00:22,,
202004227030154,MANNGTR,00:31,00:32,00:31,,00:32,,,false,,,,,,false,00:29,,00:32,,
202004227030154,IPSWHJN,,,,00:40,,,,,,,false,,,,,00:38,,,
202004227030154,IPSWICH,00:42,00:44,00:42,,00:44,,,false,,,,,,false,00:41,,00:43,,
202004227030154,IPSWESJ,,,,00:45:30,,,,,,,false,,,,,00:45,,,
202004227030154,IPSWEPJ,,,,00:46:30,,,,,00:46,,false,,,,,,,,
202004227030154,STWMRKT,00:54,00:55,00:54,,00:55:30,,,false,,,,,,false,00:54,,00:55,,
202004227030154,HAGHLYJ,,,,00:58:30,,,,,,,false,,,,,00:58,,,
202004227030154,DISS,01:07,01:08,01:07,,01:08:30,,,false,,,,,,false,01:06,,01:07,,
202004227030154,TROWSEJ,,,,01:24:30,,,,,,,false,,,,,01:20,,,
202004227030154,TRWSSBJ,,,,01:26:30,,,,,,,false,,,,,01:21,,,
202004227030154,NRCHTPJ,,,,01:27,,,,,,,false,,,,,01:22,,,
202004227030154,NRCH,01:29,,01:29,,,,,false,,,,,,,01:23,,,,
202004237030121,LIVST,,06:30,,,06:30,,,,,,,,,false,,,06:29,,
202004237030121,BTHNLGR,,,,06:33,,,,,,,false,,,,,06:33,,,
202004237030121,BOWJ,,,,06:35,,,,,,,false,,,,,06:35,,,
202004237030121,STFD,,06:38,06:37:30,,06:38:30,,,false,,,,,,false,06:36,,06:37,,
202004237030121,MRYLAND,,,,06:40,,,,,,,false,,,,,06:38,,,
202004237030121,FRSTGTJ,,,,06:41,,,,,,,false,,,,,06:39,,,
202004237030121,MANRPK,,,,06:41:30,,,,,06:40,,false,,,,,,,,
202004237030121,ILFORD,,,,06:42:30,,,,,,,false,,,,,06:41,,,
202004237030121,SVNKNGS,,,,06:43,,,,,,,false,,,,,06:42,,,
202004237030121,GODMAYS,,,,06:43:30,,,,,,,false,,,,,06:42,,,
202004237030121,CHDWLHT,,,,06:44,,,,,,,false,,,,,06:43,,,
202004237030121,GIDEAPK,,,,06:47,,,,,,,false,,,,,06:45,,,
202004237030121,ROMFORD,,,,06:46,,,,,,,false,,,,,06:45,,,
202004237030121,HRLDWOD,,,,06:48,,,,,,,false,,,,,06:47,,,
202004237030121,BRTWOOD,,,,06:51,,,,,,,false,,,,,06:49,,,
202004237030121,SHENFLD,06:53,06:53,06:53:30,,06:53:30,,,false,,,,,,false,06:51,,06:52,,
202004237030121,CHLMSFD,07:02,07:03,07:02,,07:03,,,false,,,,,,false,07:01,,07:02,,
202004237030121,WITHAME,,,,07:11,,,,,,,false,,,,,07:09,,,
202004237030121,MRKSTEY,,,,07:16,,,,,,,false,,,,,07:14,,,
202004237030121,CLCHSTR,07:22,07:23,07:21:30,,07:23:30,,,false,,,,,,false,07:17,,07:22,,
202004237030121,MANNGTR,07:31,07:32,07:31,,07:32,,,false,,,,,,false,07:29,,07:31,,
202004237030121,IPSWHJN,,,,07:40,,,,,,,false,,,,,07:38,,,
202004237030121,IPSWICH,07:42,07:44,07:42,,07:44,,,false,,,,,,false,07:40,,07:43,,
202004237030121,IPSWESJ,,,,07:45:30,,,,,,,false,,,,,07:45,,,
202004237030121,IPSWEPJ,,,,07:46:30,,,,,07:46,,false,,,,,,,,
202004237030121,STWMRKT,07:54,07:55,07:54,,07:55:30,,,false,,,,,,false,07:53,,07:53,,
202004237030121,HAGHLYJ,,,,07:58:30,,,,,,,false,,,,,07:57,,,
202004237030121,DISS,08:07,08:08,08:07,,08:08,,,false,,,,,,false,08:05,,08:07,,
202004237030121,TROWSEJ,,,,08:24,,,,,,,false,,,,,08:20,,,
202004237030121,TRWSSBJ,,,,08:25,,,,,,,false,,,,,08:21,,,
202004237030121,NRCHTPJ,,,,08:25:30,,,,,,,false,,,,,08:23,,,
202004237030121,NRCH,08:27,,08:27,,,,,false,,,,,,,08:24,,,,
202004237030123,LIVST,,07:30,,,07:30,,,,,,,,,false,,,07:29,,
202004237030123,BTHNLGR,,,,07:33,,,,,,,false,,,,,07:32,,,
202004237030123,BOWJ,,,,07:35,,,,,,,false,,,,,07:34,,,
202004237030123,STFD,,07:38,07:37:30,,07:38:30,,,false,,,,,,false,07:35,,07:37,,
202004237030123,MRYLAND,,,,07:40,,,,,,,false,,,,,07:38,,,
202004237030123,FRSTGTJ,,,,07:41,,,,,,,false,,,,,07:40,,,
202004237030123,MANRPK,,,,07:41:30,,,,,07:40,,false,,,,,,,,
202004237030123,ILFORD,,,,07:42:30,,,,,,,false,,,,,07:41,,,
202004237030123,SVNKNGS,,,,07:43,,,,,,,false,,,,,07:42,,,
202004237030123,GODMAYS,,,,07:43:30,,,,,,,false,,,,,07:43,,,
202004237030123,CHDWLHT,,,,07:44,,,,,,,false,,,,,07:43,,,
202004237030123,GIDEAPK,,,,07:47,,,,,,,false,,,,,07:45,,,
202004237030123,ROMFORD,,,,07:46,,,,,,,false,,,,,07:45,,,
202004237030123,HRLDWOD,,,,07:48,,,,,,,false,,,,,07:47,,,
202004237030123,BRTWOOD,,,,07:51,,,,,,,false,,,,,07:49,,,
202004237030123,SHENFLD,,,,07:53:30,,,,,,,false,,,,,07:51,,,
202004237030123,CHLMSFD,08:02,08:03,08:02,,08:03,,,false,,,,,,false,07:58,,08:02,,
202004237030123,WITHAME,,,,08:11,,,,,,,false,,,,,08:09,,,
202004237030123,MRKSTEY,,,,08:16,,,,,,,false,,,,,08:14,,,
202004237030123,CLCHSTR,08:22,08:23,08:21:30,,08:23:30,,,false,,,,,,false,08:18,,08:22,,
202004237030123,MANNGTR,08:31,08:32,08:31,,08:32,,,false,,,,,,false,08:29,,08:31,,
202004237030123,IPSWHJN,,,,08:40,,,,,,,false,,,,,08:38,,,
202004237030123,IPSWICH,08:42,08:44,08:42,,08:44,,,false,,,,,,false,08:40,,08:43,,
202004237030123,IPSWESJ,,,,08:45:30,,,,,,,false,,,,,08:45,,,
202004237030123,IPSWEPJ,,,,08:46:30,,,,,08:46,,false,,,,,,,,
202004237030123,STWMRKT,08:54,08:55,08:54,,08:55:30,,,false,,,,,,false,08:53,,08:53,,
202004237030123,HAGHLYJ,,,,08:58:30,,,,,,,false,,,,,08:56,,,
202004237030123,DISS,09:07,09:08,09:07,,09:08:30,,,false,,,,,,false,09:04,,09:07,,
202004237030123,TROWSEJ,,,,09:24:30,,,,,,,false,,,,,09:19,,,
202004237030123,TRWSSBJ,,,,09:25:30,,,,,09:20,,false,,,,,,,,
202004237030123,NRCHTPJ,,,,09:26,,,,,,,false,,,,,09:21,,,
202004237030123,NRCH,09:28,,09:28,,,,,false,,,,,,,09:23,,,,
202004237030124,LIVST,,08:30,,,08:30,,,,,,,,,false,,,08:29,,
202004237030124,BTHNLGR,,,,08:33,,,,,,,false,,,,,08:32,,,
202004237030124,BOWJ,,,,08:35,,,,,,,false,,,,,08:34,,,
202004237030124,STFD,,08:38,08:37:30,,08:38:30,,,false,,,,,,false,08:36,,08:37,,
202004237030124,MRYLAND,,,,08:40,,,,,,,false,,,,,08:38,,,
202004237030124,FRSTGTJ,,,,08:41,,,,,,,false,,,,,08:39,,,
202004237030124,MANRPK,,,,08:41:30,,,,,08:40,,false,,,,,,,,
202004237030124,ILFORD,,,,08:42:30,,,,,,,false,,,,,08:41,,,
202004237030124,SVNKNGS,,,,08:43,,,,,,,false,,,,,08:42,,,
202004237030124,GODMAYS,,,,08:43:30,,,,,,,false,,,,,08:42,,,
202004237030124,CHDWLHT,,,,08:44,,,,,,,false,,,,,08:43,,,
202004237030124,GIDEAPK,,,,08:47,,,,,,,false,,,,,08:45,,,
202004237030124,ROMFORD,,,,08:46,,,,,,,false,,,,,08:45,,,
202004237030124,HRLDWOD,,,,08:48,,,,,,,false,,,,,08:47,,,
202004237030124,BRTWOOD,,,,08:51,,,,,,,false,,,,,08:49,,,
202004237030124,SHENFLD,,,,08:53:30,,,,,,,false,,,,,08:51,,,
202004237030124,CHLMSFD,09:02,09:03,09:02,,09:03,,,false,,,,,,false,08:58,,09:02,,
202004237030124,WITHAME,,,,09:11,,,,,,,false,,,,,09:09,,,
202004237030124,MRKSTEY,,,,09:16,,,,,,,false,,,,,09:14,,,
202004237030124,CLCHSTR,09:22,09:23,09:21:30,,09:23:30,,,false,,,,,,false,09:18,,09:22,,
202004237030124,MANNGTR,09:31,09:32,09:31,,09:32,,,false,,,,,,false,09:29,,09:31,,
202004237030124,IPSWHJN,,,,09:40,,,,,,,false,,,,,09:38,,,
202004237030124,IPSWICH,09:42,09:44,09:42,,09:44,,,false,,,,,,false,09:40,,09:43,,
202004237030124,IPSWESJ,,,,09:45:30,,,,,,,false,,,,,09:44,,,
202004237030124,IPSWEPJ,,,,09:46:30,,,,,09:45,,false,,,,,,,,
202004237030124,STWMRKT,09:54,09:55,09:54,,09:55:30,,,false,,,,,,false,09:52,,09:53,,
202004237030124,HAGHLYJ,,,,09:58:30,,,,,,,false,,,,,09:56,,,
202004237030124,DISS,10:07,10:08,10:07,,10:08,,,false,,,,,,false,10:04,,10:07,,
202004237030124,TROWSEJ,,,,10:24,,,,,,,false,,,,,10:20,,,
202004237030124,TRWSSBJ,,,,10:25,,,,,,,false,,,,,10:21,,,
202004237030124,NRCHTPJ,,,,10:25:30,,,,,,,false,,,,,10:21,,,
202004237030124,NRCH,10:27,,10:27,,,,,false,,,,,,,10:23,,,,
202004237030126,LIVST,,09:30,,,09:30,,,,,,,,,false,,,09:29,,
202004237030126,BTHNLGR,,,,09:33,,,,,,,false,,,,,09:32,,,
202004237030126,BOWJ,,,,09:35,,,,,,,false,,,,,09:34,,,
202004237030126,STFD,,09:38,09:37:30,,09:38:30,,,false,,,,,,false,09:35,,09:37,,
202004237030126,MRYLAND,,,,09:40,,,,,,,false,,,,,09:38,,,
202004237030126,FRSTGTJ,,,,09:41,,,,,,,false,,,,,09:39,,,
202004237030126,MANRPK,,,,09:41:30,,,,,09:40,,false,,,,,,,,
202004237030126,ILFORD,,,,09:42:30,,,,,,,false,,,,,09:41,,,
202004237030126,SVNKNGS,,,,09:43,,,,,,,false,,,,,09:42,,,
202004237030126,GODMAYS,,,,09:43:30,,,,,,,false,,,,,09:42,,,
202004237030126,CHDWLHT,,,,09:44,,,,,,,false,,,,,09:43,,,
202004237030126,GIDEAPK,,,,09:47,,,,,,,false,,,,,09:45,,,
202004237030126,ROMFORD,,,,09:46,,,,,,,false,,,,,09:45,,,
202004237030126,HRLDWOD,,,,09:48,,,,,,,false,,,,,09:47,,,
202004237030126,BRTWOOD,,,,09:51,,,,,,,false,,,,,09:49,,,
202004237030126,SHENFLD,,,,09:53:30,,,,,,,false,,,,,09:51,,,
202004237030126,CHLMSFD,10:02,10:03,10:02,,10:03,,,false,,,,,,false,09:58,,10:02,,
202004237030126,WITHAME,,,,10:11,,,,,,,false,,,,,10:09,,,
202004237030126,MRKSTEY,,,,10:16,,,,,,,false,,,,,10:14,,,
202004237030126,CLCHSTR,10:22,10:23,10:21:30,,10:23:30,,,false,,,,,,false,10:18,,10:22,,
202004237030126,MANNGTR,10:31,10:32,10:31,,10:32,,,false,,,,,,false,10:29,,10:31,,
202004237030126,IPSWHJN,,,,10:40,,,,,,,false,,,,,10:38,,,
202004237030126,IPSWICH,10:42,10:44,10:42,,10:44,,,false,,,,,,false,10:41,,10:43,,
202004237030126,IPSWESJ,,,,10:45:30,,,,,,,false,,,,,10:44,,,
202004237030126,IPSWEPJ,,,,10:46:30,,,,,10:45,,false,,,,,,,,
202004237030126,STWMRKT,10:54,10:55,10:54,,10:55:30,,,false,,,,,,false,10:52,,10:53,,
202004237030126,HAGHLYJ,,,,10:58:30,,,,,,,false,,,,,10:56,,,
202004237030126,DISS,11:07,11:08,11:07,,11:08:30,,,false,,,,,,false,11:05,,11:07,,
202004237030126,TROWSEJ,,,,11:24:30,,,,,,,false,,,,,11:21,,,
202004237030126,TRWSSBJ,,,,11:25:30,,,,,11:22,,false,,,,,,,,
202004237030126,NRCHTPJ,,,,11:26,,,,,,,false,,,,,11:22,,,
202004237030126,NRCH,11:28,,11:28,,,,,false,,,,,,,11:23,,,,
202004237030128,LIVST,,10:30,,,10:30,,,,,,,,,false,,,10:29,,
202004237030128,BTHNLGR,,,,10:33,,,,,,,false,,,,,10:32,,,
202004237030128,BOWJ,,,,10:35,,,,,,,false,,,,,10:34,,,
202004237030128,STFD,,10:38,10:37:30,,10:38:30,,,false,,,,,,false,10:35,,10:37,,
202004237030128,MRYLAND,,,,10:40,,,,,,,false,,,,,10:38,,,
202004237030128,FRSTGTJ,,,,10:41,,,,,,,false,,,,,10:39,,,
202004237030128,MANRPK,,,,10:41:30,,,,,10:40,,false,,,,,,,,
202004237030128,ILFORD,,,,10:42:30,,,,,,,false,,,,,10:41,,,
202004237030128,SVNKNGS,,,,10:43,,,,,,,false,,,,,10:42,,,
202004237030128,GODMAYS,,,,10:43:30,,,,,,,false,,,,,10:42,,,
202004237030128,CHDWLHT,,,,10:44,,,,,,,false,,,,,10:43,,,
202004237030128,GIDEAPK,,,,10:47,,,,,,,false,,,,,10:45,,,
202004237030128,ROMFORD,,,,10:46,,,,,,,false,,,,,10:45,,,
202004237030128,HRLDWOD,,,,10:48,,,,,,,false,,,,,10:47,,,
202004237030128,BRTWOOD,,,,10:51,,,,,,,false,,,,,10:49,,,
202004237030128,SHENFLD,,,,10:53:30,,,,,,,false,,,,,10:50,,,
202004237030128,CHLMSFD,11:02,11:03,11:02,,11:03,,,false,,,,,,false,10:58,,11:02,,
202004237030128,WITHAME,,,,11:11,,,,,,,false,,,,,11:09,,,
202004237030128,MRKSTEY,,,,11:16,,,,,,,false,,,,,11:14,,,
202004237030128,CLCHSTR,11:22,11:23,11:21:30,,11:23:30,,,false,,,,,,false,11:17,,11:22,,
202004237030128,MANNGTR,11:31,11:32,11:31,,11:32,,,false,,,,,,false,11:29,,11:31,,
